,ABBA,Billie Eilish,Ed Sheeran,JAY-Z,Macklemore,Rage Against the Machine,Taylor Swift,The Beatles,The Wolfe Tones
scapegoats,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
managua,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
vietnow,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
cerebellum,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
lists,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
playlist,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
inhuman,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
transmissions,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
bats,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
stacey,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
koon,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
caution,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
detonator,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
unwound,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
sorta,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
unreal,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
fistful,0.0,0.0,0.0,0.0,0.0,0.028448952605503366,0.0,0.0,0.00376811039442696
defiant,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
soothe,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
militance,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
groovin,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.003023271159115395,0.0,0.0
riffin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
shaquille,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
recognize,0.0,0.0,0.0,0.0,0.0,0.012954888231507025,0.0,0.0,0.0
mundane,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
distraction,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
rebelling,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
theaters,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
malls,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
frontline,0.0,0.0,0.0,0.0,0.0,0.023318798816712644,0.0,0.0,0.0
spielberg,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
amistad,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
feathered,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
tarred,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
erased,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
simulated,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
reich,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
hospitals,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
profit,0.0,0.0,0.0,0.0,0.0,0.00875352387861642,0.00604654231823079,0.0,0.0
advertise,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
fiendin,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
develop,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
saigon,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
rambo,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
godzilla,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
relive,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
somewhat,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
sequel,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
fundamental,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
johannesburg,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
township,0.0,0.0,0.0,0.0,0.0,0.012954888231507025,0.0,0.0,0.0
hardlines,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
battles,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.0,0.0,0.00376811039442696
lessons,0.0,0.0,0.0,0.0,0.0,0.00875352387861642,0.003023271159115395,0.0,0.0
display,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
fitness,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
gymnast,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
midst,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
wreck,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.02418616927292316,0.0,0.0
necks,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
shackle,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
bent,0.0,0.0,0.0,0.0,0.0,0.0050435074264368294,0.006967658170387423,0.0027725502140434006,0.005789513806921844
shackled,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
hunt,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
capturing,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
frontier,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
bare,0.0,0.0,0.0,0.0,0.0,0.0057082022451368265,0.005257294001798849,0.0,0.003276263214929942
raped,0.0,0.0,0.0,0.0,0.0,0.012954888231507025,0.0,0.0,0.0
nurture,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
shattered,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.00604654231823079,0.0,0.0
moths,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
lampshade,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
banging,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
renegades,0.0,0.0,0.0,0.0,0.0,0.07513835174274075,0.0,0.0,0.0
atomic,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
prehistoric,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ancient,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.02260866236656176
greece,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
renaissance,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
continued,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
paine,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
luther,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
solar,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
galaxies,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
revelation,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
electronic,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
chants,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
zulu,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
revelations,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
nations,0.0,0.0,0.0,0.0,0.0,0.01313028581792463,0.0,0.0,0.01507244157770784
philosophies,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
sockin,0.0,0.0,0.0,0.0,0.0,0.012954888231507025,0.0,0.0,0.0
electronics,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
treble,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
parole,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
jura,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
similac,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
tightrope,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
deadline,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
sire,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
expires,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
barbed,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.00604654231823079,0.0,0.0
donor,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
flooded,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
trench,0.0,0.0,0.0,0.0,0.0,0.006565142908962315,0.0,0.0,0.00753622078885392
maize,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
sustain,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
insecticide,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
ddt,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
grapes,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
bourgeoisie,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
luminoso,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
cisco,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
mangled,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
ss,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
fortify,0.0,0.0,0.0,0.0,0.0,0.02072782117041124,0.0,0.0,0.0
pugilists,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
fathers,0.0,0.0,0.0,0.0,0.0,0.019695428726886944,0.0,0.0,0.00376811039442696
spotless,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
domain,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
hides,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
festering,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
numbs,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
approaches,0.0,0.0,0.0,0.0,0.0,0.012954888231507025,0.0,0.0,0.0
touches,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.003023271159115395,0.0,0.0
northern,0.0,0.0,0.0,0.0,0.0,0.006565142908962315,0.0,0.0,0.00753622078885392
contraband,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
jalisco,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
truckbed,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
clutches,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
exhaust,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
pasture,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
cattle,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
vomit,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
prays,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
suffocates,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
yanqui,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
debts,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
loans,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
radiates,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
rivers,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.0,0.0,0.0188405519721348
regenerates,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
disappears,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
quota,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
crucifixion,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
shipped,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
mason,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
dixon,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
inch,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
foreman,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
terrifies,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
eclipses,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
jerk,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
wrists,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ellison,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
mainline,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
tienanmen,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
dwellin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
upsetter,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
leashes,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
mouthpieces,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
sista,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
lynch,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
stilo,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
hijack,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
vapors,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
railroad,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
chopper,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.003023271159115395,0.0,0.0
ridge,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
campfire,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
stretchin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
southwest,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
joad,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
underpass,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
solid,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.0,0.003609033721663137,0.0
bathin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
aqueducts,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
newborn,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
strugglin,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
hunted,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.02260866236656176
packin,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
flexin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
cellar,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
gaspin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
wageless,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
device,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
nonfiction,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
politricks,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
shucklak,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
survivors,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
mirrors,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.003609033721663137,0.0
error,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
sucking,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
indulgent,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
redirects,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
urine,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
sanctuary,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
horrific,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
deadliest,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
viruses,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
naive,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
compassion,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
illusions,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ideals,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
haiti,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
classes,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
electroshock,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
incarcerated,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
instructor,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
dachau,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
doctrines,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
enslaved,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
birthrights,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
cannon,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.0,0.0,0.01130433118328088
fanon,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
classmates,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.003023271159115395,0.0,0.0
mount,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
tai,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
centuries,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
penitentiary,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.0,0.0,0.00376811039442696
boomerang,0.0,0.0,0.0,0.0,0.0,0.012954888231507025,0.0,0.0,0.0
sistas,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
electro,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
swimmin,0.0,0.0,0.0,0.0,0.0,0.0019027340817122755,0.0026286470008994246,0.0,0.003276263214929942
tire,0.0,0.0,0.0,0.0,0.0,0.031091731755616858,0.0,0.0,0.0
sickening,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
colorful,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
laos,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
frontiersmen,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
eulogies,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
flowery,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
cancerous,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
overbearing,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
jackie,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
onassis,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ghosts,0.0,0.0,0.0,0.0,0.0,0.05033276230204441,0.015116355795576976,0.0,0.0
feeding,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
glaring,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
rots,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
oasis,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
wound,0.0,0.0,0.0,0.0,0.0,0.015318666787578735,0.01209308463646158,0.0,0.0
elsewhere,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
blot,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
mixture,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
planted,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
forefathers,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00753622078885392
promises,0.0,0.0,0.0,0.0,0.0,0.0019027340817122755,0.007885941002698273,0.003137950639985115,0.0
rupture,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
stomachs,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
appalachia,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
transformed,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
sharpened,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
slings,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
fortress,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
greet,0.0,0.0,0.0,0.0,0.0,0.00437676193930821,0.003023271159115395,0.0,0.0
fal,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
hootah,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
eluder,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
styles,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
outlaws,0.0,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.00376811039442696
striding,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
bush,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
putos,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
loco,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
hummin,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
fraction,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
satellite,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
sample,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
assed,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
hahahahaha,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
missions,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
establish,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
insights,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
auto,0.0,0.0,0.0,0.0,0.0,0.03501409551446568,0.00604654231823079,0.0,0.0
slug,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
risking,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
dome,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ducat,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
eclipse,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
grains,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
masterless,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
masked,0.0,0.0,0.0,0.0,0.0,0.00875352387861642,0.003023271159115395,0.0,0.0
nafta,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
disaster,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ayala,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
saliva,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
mouths,0.0,0.0,0.0,0.0,0.0,0.01036391058520562,0.0,0.0,0.0
mexico,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
occupy,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
imf,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
shifts,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
slicing,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
fincas,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
overseers,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
shawl,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
chol,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
tzotzil,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
tojolobal,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
tzeltal,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
ejidos,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
breathes,0.0,0.0,0.0,0.0,0.0,0.002590977646301405,0.0,0.0,0.0
shareholders,0.0,0.0,0.0,0.0,0.0,0.00518195529260281,0.0,0.0,0.0
annex,0.0,0.0,0.0,0.0,0.0,0.0077729329389042146,0.0,0.0,0.0
